time,xaxis,yaxis,zaxis
17.911595,0.83,-1.91,-0.29
17.911731,0.93,-2.2,-0.36
17.911849,1.02,-2.46,-0.42
17.912114,1.09,-2.72,-0.48
17.91224,1.16,-2.96,-0.53
17.912355,1.22,-3.17,-0.57
17.912468,1.27,-3.34,-0.6
17.912592,1.31,-3.47,-0.63
17.912705,1.33,-3.55,-0.66
17.91282,1.33,-3.6,-0.68
17.913371,1.32,-3.61,-0.7
17.91605,1.29,-3.61,-0.71
17.918495,1.25,-3.58,-0.71
17.920281,1.2,-3.54,-0.71
17.922747,1.14,-3.48,-0.7
17.926003,1.07,-3.39,-0.68
17.928229,0.99,-3.27,-0.66
17.931459,0.91,-3.11,-0.63
17.933904,0.81,-2.92,-0.6
17.936154,0.71,-2.69,-0.56
17.938638,0.6,-2.42,-0.52
17.940368,0.49,-2.13,-0.48
17.942974,0.37,-1.8,-0.44
17.946037,0.25,-1.46,-0.39
17.948821,0.12,-1.08,-0.33
17.95127,-0.01,-0.68,-0.27
17.953816,-0.15,-0.27,-0.21
17.956356,-0.28,0.15,-0.14
17.962025,-0.42,0.58,-0.07
17.962435,-0.55,1,-0.01
17.963317,-0.66,1.4,0.06
17.965874,-0.77,1.76,0.13
17.969003,-0.86,2.09,0.2
17.971777,-0.93,2.4,0.26
18.006349,-1,2.68,0.32
18.007148,-1.05,2.93,0.38
18.007301,-1.09,3.16,0.44
18.007414,-1.12,3.35,0.5
18.007532,-1.13,3.51,0.56
18.007645,-1.14,3.63,0.6
18.007772,-1.14,3.72,0.64
18.007877,-1.13,3.77,0.67
18.007991,-1.1,3.78,0.69
18.008147,-1.06,3.76,0.71
18.008264,-1.02,3.71,0.71
18.008384,-0.96,3.62,0.72
18.008516,-0.9,3.51,0.71
18.008625,-0.83,3.38,0.7
18.009998,-0.76,3.23,0.68
18.012073,-0.68,3.06,0.66
18.014578,-0.61,2.89,0.63
18.017103,-0.54,2.69,0.61
18.019001,-0.47,2.49,0.57
18.021537,-0.41,2.25,0.53
18.024133,-0.34,1.98,0.48
18.026896,-0.28,1.69,0.43
18.029879,-0.2,1.37,0.36
18.032333,-0.13,1.04,0.3
18.035085,-0.04,0.69,0.23
18.037368,0.06,0.34,0.16
18.039251,0.16,-0.02,0.08
18.041679,0.26,-0.37,0.01
18.044247,0.36,-0.71,-0.07
18.047433,0.45,-1.04,-0.14
18.050503,0.55,-1.36,-0.21
18.052559,0.64,-1.67,-0.27
18.055112,0.72,-1.97,-0.34
18.060373,0.79,-2.26,-0.39
18.060816,0.86,-2.54,-0.44
18.062131,0.92,-2.8,-0.49
18.064597,0.97,-3.05,-0.54
18.067134,1.02,-3.28,-0.58
18.070619,1.06,-3.47,-0.62
18.102054,1.1,-3.64,-0.65
18.102636,1.12,-3.77,-0.68
18.102777,1.13,-3.86,-0.7
18.102883,1.13,-3.94,-0.71
18.102987,1.12,-3.98,-0.73
18.103091,1.1,-4,-0.74
18.103193,1.07,-3.99,-0.74
18.103292,1.02,-3.96,-0.74
18.103394,0.97,-3.9,-0.73
18.103503,0.92,-3.82,-0.72
18.103603,0.85,-3.7,-0.7
18.1037,0.78,-3.56,-0.68
18.103798,0.71,-3.37,-0.64
18.106033,0.61,-3.14,-0.6
18.108499,0.51,-2.87,-0.55
18.110787,0.4,-2.56,-0.51
18.113268,0.28,-2.21,-0.45
18.11582,0.16,-1.83,-0.4
18.118555,0.04,-1.42,-0.35
18.120052,-0.09,-1,-0.28
18.122696,-0.21,-0.57,-0.22
18.125329,-0.33,-0.13,-0.15
18.12791,-0.43,0.31,-0.08
18.131171,-0.54,0.75,-0.01
18.133638,-0.64,1.17,0.07
18.136352,-0.73,1.56,0.14
18.138719,-0.81,1.92,0.21
18.140334,-0.88,2.26,0.28
18.142875,-0.94,2.57,0.35
18.145567,-0.99,2.85,0.42
18.149271,-1.03,3.12,0.48
18.151343,-1.06,3.35,0.54
18.153927,-1.08,3.54,0.6
18.156429,-1.09,3.7,0.65
18.15898,-1.09,3.82,0.69
18.160735,-1.08,3.9,0.73
18.163202,-1.06,3.93,0.76
18.165737,-1.02,3.93,0.78
18.168741,-0.98,3.88,0.79
18.175023,-0.93,3.81,0.79
18.175422,-0.87,3.7,0.79
18.176749,-0.81,3.57,0.78
18.179013,-0.74,3.43,0.76
18.18085,-0.68,3.27,0.75
18.183419,-0.62,3.09,0.72
18.186555,-0.56,2.89,0.69
18.218492,-0.5,2.67,0.66
18.21945,-0.44,2.43,0.62
18.219558,-0.38,2.15,0.57
18.21965,-0.32,1.86,0.52
18.219742,-0.24,1.53,0.45
18.219828,-0.16,1.18,0.39
18.219914,-0.07,0.81,0.31
18.219996,0.03,0.42,0.23
18.220077,0.15,0.02,0.15
18.220163,0.27,-0.38,0.06
18.22025,0.39,-0.78,-0.04
18.22033,0.52,-1.17,-0.13
18.22042,0.64,-1.53,-0.21
18.221266,0.76,-1.87,-0.29
18.22395,0.87,-2.2,-0.37
18.226821,0.98,-2.5,-0.43
18.230036,1.07,-2.78,-0.48
18.23218,1.15,-3.06,-0.53
18.234658,1.22,-3.3,-0.58
18.237364,1.28,-3.5,-0.62
18.239135,1.33,-3.67,-0.65
18.241667,1.37,-3.81,-0.68
18.244084,1.39,-3.89,-0.7
18.246609,1.39,-3.92,-0.71
18.25011,1.37,-3.93,-0.72
18.255949,1.33,-3.93,-0.72
18.256352,1.28,-3.9,-0.71
18.257697,1.22,-3.86,-0.7
18.259457,1.16,-3.79,-0.69
18.261965,1.09,-3.7,-0.66
18.264362,1.02,-3.57,-0.63
18.266933,0.94,-3.41,-0.6
18.297296,0.86,-3.21,-0.56
18.298134,0.77,-2.97,-0.52
18.298289,0.67,-2.7,-0.47
18.298408,0.56,-2.39,-0.43
18.298542,0.44,-2.05,-0.38
18.29865,0.32,-1.68,-0.33
18.298749,0.19,-1.28,-0.28
18.298851,0.06,-0.86,-0.22
18.298953,-0.07,-0.43,-0.16
18.299042,-0.2,0.02,-0.09
18.299148,-0.33,0.47,-0.03
18.299239,-0.45,0.91,0.04
18.299855,-0.56,1.33,0.1
18.302241,-0.66,1.71,0.17
18.304815,-0.76,2.07,0.23
18.308222,-0.84,2.39,0.29
18.310658,-0.9,2.71,0.34
18.313246,-0.95,2.99,0.39
18.315685,-1,3.24,0.45
18.318524,-1.03,3.46,0.5
18.319873,-1.06,3.65,0.55
18.322426,-1.08,3.8,0.59
18.325193,-1.09,3.9,0.63
18.327818,-1.09,3.97,0.66
18.331201,-1.07,3.99,0.68
18.333434,-1.05,3.97,0.7
18.336024,-1.01,3.93,0.71
18.3387,-0.97,3.86,0.71
18.340305,-0.92,3.75,0.71
18.34282,-0.86,3.62,0.7
18.345426,-0.8,3.47,0.68
18.348978,-0.73,3.3,0.66
18.354355,-0.67,3.13,0.65
18.354686,-0.61,2.94,0.63
18.356302,-0.56,2.73,0.6
18.358789,-0.51,2.5,0.57
18.360393,-0.46,2.25,0.54
18.363076,-0.4,1.98,0.5
18.365612,-0.34,1.68,0.45
18.399985,-0.28,1.35,0.4
18.400544,-0.21,1.02,0.34
18.40068,-0.11,0.66,0.28
18.400793,-0.01,0.29,0.2
18.400909,0.1,-0.08,0.12
18.401017,0.21,-0.45,0.04
18.401121,0.33,-0.81,-0.03
18.401225,0.46,-1.15,-0.11
18.401333,0.58,-1.49,-0.18
18.401488,0.69,-1.81,-0.25
18.401593,0.8,-2.11,-0.31
18.401698,0.9,-2.4,-0.37
18.401802,1,-2.67,-0.42
18.402399,1.08,-2.92,-0.46
18.40347,1.14,-3.14,-0.51
18.406051,1.21,-3.34,-0.55
18.409313,1.26,-3.5,-0.58
18.411859,1.31,-3.61,-0.6
18.414401,1.33,-3.69,-0.61
18.417006,1.34,-3.74,-0.63
18.419109,1.33,-3.76,-0.64
18.421263,1.31,-3.73,-0.63
18.423845,1.27,-3.68,-0.62
18.427119,1.22,-3.61,-0.61
18.43005,1.16,-3.51,-0.59
18.432078,1.09,-3.39,-0.56
18.434573,1.01,-3.24,-0.53
18.437169,0.93,-3.06,-0.49
18.439216,0.85,-2.84,-0.44
18.441497,0.75,-2.59,-0.38
18.444006,0.65,-2.31,-0.33
18.446841,0.55,-2,-0.27
18.453363,0.45,-1.67,-0.21
18.453808,0.34,-1.32,-0.15
18.455196,0.23,-0.95,-0.09
18.457535,0.12,-0.57,-0.02
18.459769,0.02,-0.19,0.04
18.461643,-0.11,0.18,0.1
18.464312,-0.21,0.54,0.15
18.492178,-0.32,0.89,0.2
18.492907,-0.41,1.2,0.25
18.493038,-0.5,1.47,0.29
18.493135,-0.58,1.71,0.32
18.493241,-0.65,1.93,0.36
18.493333,-0.71,2.13,0.38
18.493424,-0.76,2.31,0.4
18.493521,-0.8,2.47,0.42
18.493607,-0.84,2.6,0.44
18.493694,-0.87,2.69,0.45
18.493779,-0.89,2.74,0.46
18.495359,-0.91,2.74,0.47
18.498764,-0.91,2.7,0.46
18.499915,-0.89,2.62,0.46
18.502216,-0.87,2.51,0.43
18.504602,-0.83,2.35,0.41
18.508014,-0.77,2.17,0.38
18.510637,-0.7,1.96,0.34
18.513037,-0.6,1.73,0.29
18.515611,-0.51,1.48,0.24
18.518369,-0.4,1.22,0.19
18.519955,-0.29,0.95,0.14
18.522357,-0.17,0.68,0.09
18.524881,-0.06,0.39,0.04
18.52796,0.06,0.11,-0.01
18.531357,0.18,-0.15,-0.06
18.533222,0.29,-0.39,-0.11
18.535807,0.39,-0.62,-0.16
18.538432,0.48,-0.81,-0.19
18.540188,0.55,-0.98,-0.22
18.542819,0.61,-1.12,-0.24
18.545268,0.66,-1.23,-0.25
18.548599,0.69,-1.32,-0.25
18.551067,0.71,-1.38,-0.25
18.553802,0.72,-1.4,-0.24
18.556207,0.71,-1.37,-0.23
18.558747,0.69,-1.3,-0.21
18.560492,0.65,-1.2,-0.19
18.562893,0.61,-1.06,-0.16
18.568739,0.55,-0.88,-0.13
18.569185,0.48,-0.66,-0.09
18.571601,0.4,-0.41,-0.04
18.573535,0.32,-0.15,0
18.576281,0.23,0.12,0.04
18.579055,0.13,0.4,0.09
18.611771,0.04,0.68,0.14
18.612491,-0.05,0.96,0.2
18.612628,-0.14,1.21,0.25
18.612741,-0.22,1.45,0.3
18.612848,-0.3,1.66,0.35
18.612952,-0.36,1.86,0.4
18.613067,-0.41,2.03,0.44
18.613166,-0.45,2.17,0.47
18.613264,-0.47,2.3,0.5
18.613361,-0.49,2.4,0.52
18.613454,-0.5,2.49,0.54
18.613555,-0.49,2.54,0.54
18.613647,-0.49,2.56,0.54
18.614238,-0.48,2.53,0.53
18.616904,-0.47,2.46,0.52
18.618973,-0.45,2.35,0.5
18.621013,-0.43,2.21,0.47
18.623527,-0.4,2.05,0.42
18.626104,-0.37,1.85,0.37
18.630391,-0.33,1.61,0.31
18.632063,-0.3,1.32,0.25
18.634704,-0.26,0.98,0.17
18.637141,-0.22,0.6,0.08
18.63891,-0.17,0.19,-0.01
18.641312,-0.12,-0.26,-0.11
18.64374,-0.05,-0.74,-0.2
18.646366,0.02,-1.23,-0.31
18.649875,0.1,-1.74,-0.41
18.652305,0.19,-2.25,-0.52
18.655045,0.28,-2.75,-0.63
18.65738,0.39,-3.23,-0.72
18.659156,0.49,-3.68,-0.81
18.665883,0.6,-4.11,-0.88
18.666272,0.7,-4.49,-0.94
18.667316,0.79,-4.83,-1
18.670331,0.87,-5.15,-1.03
18.67215,0.94,-5.43,-1.06
18.675012,0.99,-5.68,-1.09
18.677451,1.04,-5.88,-1.1
18.708971,1.08,-6.04,-1.11
18.709723,1.1,-6.15,-1.11
18.709918,1.12,-6.22,-1.11
18.710098,1.12,-6.25,-1.1
18.710272,1.11,-6.22,-1.09
18.710388,1.08,-6.14,-1.07
18.710559,1.04,-6,-1.04
18.710727,0.98,-5.8,-0.99
18.710899,0.91,-5.55,-0.94
18.71106,0.82,-5.25,-0.88
18.711223,0.72,-4.88,-0.81
18.711417,0.61,-4.49,-0.74
18.71154,0.48,-4.08,-0.67
18.712816,0.34,-3.64,-0.63
18.715478,0.23,-3.09,-0.67
18.71804,0.12,-2.54,-0.69
18.719975,0.01,-2.03,-0.62
18.722239,-0.09,-1.51,-0.5
18.724777,-0.21,-0.98,-0.35
18.72782,-0.32,-0.43,-0.19
18.730722,-0.43,0.12,-0.01
18.733156,-0.54,0.68,0.19
18.735822,-0.63,1.24,0.35
18.738186,-0.72,1.77,0.48
18.73994,-0.8,2.26,0.58
18.742523,-0.87,2.69,0.64
18.745117,-0.92,3.09,0.68
18.748509,-0.98,3.43,0.72
18.750874,-1.03,3.71,0.76
18.75343,-1.08,3.95,0.81
18.756151,-1.13,4.14,0.87
18.758534,-1.17,4.3,0.92
18.764925,-1.21,4.44,0.98
18.765374,-1.23,4.55,1.02
18.765903,-1.25,4.65,1.05
18.767977,-1.25,4.71,1.08
18.770942,-1.24,4.73,1.1
18.773624,-1.22,4.74,1.11
18.806886,-1.2,4.72,1.12
18.807708,-1.18,4.66,1.12
18.807939,-1.16,4.56,1.11
18.808272,-1.16,4.45,1.1
18.808414,-1.15,4.31,1.08
18.808603,-1.16,4.16,1.06
18.808729,-1.17,3.98,1.03
18.808845,-1.17,3.77,1
18.808956,-1.19,3.52,0.96
18.809065,-1.2,3.23,0.91
18.809171,-1.2,2.9,0.85
18.809278,-1.18,2.52,0.79
18.809394,-1.14,2.11,0.72
18.809502,-1.07,1.68,0.64
18.811618,-0.98,1.22,0.54
18.81404,-0.86,0.76,0.44
18.816559,-0.72,0.28,0.33
18.818922,-0.55,-0.18,0.21
18.820907,-0.37,-0.65,0.09
18.823447,-0.18,-1.11,-0.02
18.826352,0.02,-1.56,-0.12
18.82939,0.23,-1.99,-0.22
18.83201,0.43,-2.39,-0.31
18.834416,0.63,-2.77,-0.4
18.837073,0.81,-3.13,-0.48
18.839303,0.99,-3.45,-0.56
18.841114,1.14,-3.71,-0.62
18.843712,1.27,-3.94,-0.68
18.846302,1.38,-4.12,-0.73
18.849757,1.47,-4.24,-0.77
18.852162,1.53,-4.29,-0.8
18.854814,1.57,-4.3,-0.83
18.857479,1.58,-4.26,-0.85
18.862638,1.57,-4.17,-0.85
18.863029,1.53,-4.05,-0.84
18.864086,1.46,-3.88,-0.82
18.867262,1.36,-3.66,-0.79
18.869297,1.24,-3.41,-0.75
18.871626,1.11,-3.1,-0.69
18.874063,0.96,-2.74,-0.62
18.909171,0.8,-2.34,-0.55
18.909957,0.64,-1.88,-0.47
18.910095,0.47,-1.39,-0.38
18.910225,0.3,-0.87,-0.29
18.910344,0.13,-0.33,-0.19
18.910455,-0.03,0.22,-0.09
18.910565,-0.18,0.76,0.01
18.91068,-0.33,1.28,0.12
18.910786,-0.46,1.76,0.23
18.910895,-0.58,2.2,0.32
18.91101,-0.7,2.58,0.41
18.91112,-0.8,2.94,0.49
18.911363,-0.88,3.26,0.55
18.911532,-0.95,3.56,0.61
18.912839,-1.01,3.81,0.67
18.915357,-1.05,4.02,0.71
18.917788,-1.07,4.19,0.76
18.919852,-1.08,4.32,0.79
18.922071,-1.07,4.42,0.82
18.924572,-1.04,4.47,0.85
18.927783,-1,4.48,0.86
18.930641,-0.94,4.44,0.86
18.933126,-0.87,4.37,0.85
18.93554,-0.78,4.28,0.84
18.938119,-0.69,4.17,0.81
18.941144,-0.59,4.02,0.77
18.942331,-0.5,3.85,0.72
18.945034,-0.41,3.64,0.67
18.947444,-0.34,3.39,0.62
18.950745,-0.27,3.1,0.55
18.953251,-0.22,2.77,0.48
18.955821,-0.18,2.43,0.42
18.958596,-0.14,2.06,0.35
18.960087,-0.1,1.67,0.28
18.962625,-0.07,1.27,0.2
18.965296,-0.03,0.87,0.13
18.967877,0.02,0.48,0.06
18.971029,0.07,0.07,-0.02
18.976952,0.12,-0.34,-0.1
18.977348,0.18,-0.73,-0.17
18.978713,0.24,-1.11,-0.24
18.980278,0.31,-1.48,-0.3
18.982955,0.37,-1.82,-0.34
18.985377,0.44,-2.16,-0.38
18.988714,0.51,-2.47,-0.42
19.020363,0.57,-2.76,-0.45
19.020792,0.63,-3.04,-0.48
19.020908,0.69,-3.29,-0.51
19.021017,0.75,-3.51,-0.54
19.02111,0.81,-3.69,-0.57
19.021201,0.87,-3.84,-0.59
19.021301,0.92,-3.95,-0.62
19.021429,0.96,-4.02,-0.64
19.021531,0.99,-4.05,-0.66
19.02163,1,-4.04,-0.68
19.02172,1,-4,-0.69
19.021813,0.98,-3.92,-0.69
19.021901,0.95,-3.81,-0.69
19.023806,0.9,-3.67,-0.68
19.026336,0.84,-3.48,-0.66
19.029067,0.76,-3.25,-0.64
19.031608,0.66,-2.97,-0.61
19.034308,0.55,-2.65,-0.57
19.036685,0.44,-2.28,-0.53
19.038935,0.32,-1.87,-0.47
19.040939,0.2,-1.43,-0.41
19.043485,0.08,-0.96,-0.35
19.046272,-0.05,-0.47,-0.27
19.048613,-0.17,0.02,-0.19
19.051916,-0.29,0.51,-0.1
19.058126,-0.4,0.98,-0.02
19.058456,-0.51,1.4,0.08
19.059409,-0.61,1.78,0.17
19.061276,-0.7,2.12,0.25
19.063773,-0.77,2.44,0.33
19.067933,-0.84,2.75,0.4
19.06957,-0.89,3.02,0.47
19.102701,-0.92,3.26,0.53
19.103393,-0.94,3.46,0.6
19.103537,-0.95,3.63,0.66
19.10364,-0.95,3.77,0.71
19.103741,-0.94,3.86,0.76
19.103839,-0.93,3.91,0.79
19.103942,-0.9,3.92,0.81
19.104042,-0.86,3.89,0.83
19.10414,-0.8,3.83,0.83
19.104246,-0.73,3.75,0.83
19.104342,-0.66,3.64,0.81
19.104434,-0.57,3.52,0.79
19.104536,-0.48,3.37,0.75
19.104632,-0.4,3.2,0.72
19.106916,-0.32,3.01,0.67
19.11066,-0.26,2.79,0.62
19.112451,-0.2,2.56,0.57
19.114978,-0.16,2.31,0.52
19.117491,-0.13,2.05,0.46
19.119699,-0.11,1.77,0.41
19.121984,-0.09,1.47,0.35
19.124604,-0.09,1.17,0.29
19.127637,-0.08,0.85,0.24
19.130189,-0.08,0.52,0.18
19.132711,-0.06,0.19,0.12
19.13531,-0.04,-0.15,0.06
19.137797,-0.02,-0.49,0
19.139787,0.02,-0.82,-0.05
19.142161,0.06,-1.13,-0.09
19.144681,0.1,-1.44,-0.13
19.14804,0.14,-1.72,-0.17
19.150699,0.18,-1.99,-0.19
19.156655,0.23,-2.26,-0.22
19.157066,0.26,-2.52,-0.25
19.158219,0.31,-2.74,-0.27
19.160146,0.36,-2.94,-0.3
19.162499,0.4,-3.1,-0.32
19.165202,0.45,-3.23,-0.35
19.167992,0.49,-3.35,-0.37
19.199256,0.53,-3.44,-0.4
19.200056,0.56,-3.49,-0.43
19.200183,0.59,-3.52,-0.45
19.200288,0.61,-3.53,-0.48
19.200385,0.62,-3.5,-0.49
19.200495,0.62,-3.45,-0.5
19.200587,0.61,-3.37,-0.52
19.200673,0.59,-3.26,-0.52
19.200758,0.56,-3.12,-0.52
19.200849,0.51,-2.94,-0.51
19.200936,0.45,-2.74,-0.5
19.201016,0.38,-2.49,-0.48
19.201101,0.3,-2.2,-0.46
19.203107,0.21,-1.87,-0.43
19.205586,0.11,-1.52,-0.4
19.208412,0.01,-1.15,-0.36
19.211356,-0.09,-0.76,-0.31
19.213855,-0.19,-0.35,-0.26
19.216303,-0.28,0.05,-0.2
19.218848,-0.36,0.44,-0.13
19.220604,-0.44,0.81,-0.06
19.22324,-0.51,1.15,0.01
19.226553,-0.57,1.46,0.08
19.22952,-0.63,1.75,0.15
19.231562,-0.66,2.01,0.22
19.234031,-0.69,2.26,0.29
19.236577,-0.71,2.47,0.35
19.23888,-0.71,2.67,0.42
19.240972,-0.71,2.84,0.48
19.243555,-0.69,2.99,0.54
19.246023,-0.67,3.11,0.59
19.249363,-0.65,3.19,0.64
19.25592,-0.62,3.24,0.67
19.256376,-0.59,3.26,0.7
19.257048,-0.55,3.26,0.72
19.259218,-0.5,3.23,0.73
19.261359,-0.45,3.18,0.73
19.263585,-0.39,3.12,0.72
19.266913,-0.34,3.04,0.71
19.297559,-0.27,2.96,0.69
19.298409,-0.21,2.86,0.66
19.298546,-0.15,2.74,0.63
19.298639,-0.1,2.61,0.59
19.298739,-0.05,2.46,0.56
19.298822,-0.01,2.31,0.52
19.29892,0.02,2.15,0.49
19.299008,0.06,1.98,0.45
19.299093,0.08,1.8,0.41
19.299174,0.1,1.6,0.37
19.299252,0.1,1.39,0.33
19.299327,0.1,1.17,0.29
19.299412,0.09,0.95,0.25
19.30204,0.08,0.73,0.21
19.304094,0.07,0.5,0.16
19.306817,0.06,0.25,0.12
19.309893,0.05,0,0.08
19.312476,0.05,-0.25,0.05
19.314956,0.06,-0.5,0.01
19.317461,0.07,-0.76,-0.04
19.319365,0.1,-1.01,-0.08
19.321858,0.12,-1.26,-0.12
19.324443,0.16,-1.5,-0.16
19.327639,0.2,-1.74,-0.19
19.330764,0.23,-1.97,-0.23
19.3334,0.28,-2.17,-0.28
19.335216,0.33,-2.36,-0.32
19.33783,0.37,-2.55,-0.36
19.339781,0.42,-2.72,-0.41
19.342193,0.47,-2.86,-0.45
19.344788,0.52,-2.99,-0.49
19.347184,0.57,-3.09,-0.54
19.35068,0.61,-3.17,-0.58
19.353201,0.64,-3.22,-0.62
19.355649,0.66,-3.24,-0.66
19.358336,0.66,-3.25,-0.68
19.359911,0.66,-3.22,-0.7
19.362546,0.65,-3.18,-0.72
19.364959,0.63,-3.12,-0.73
19.370937,0.6,-3.03,-0.74
19.37144,0.57,-2.91,-0.73
19.372669,0.53,-2.78,-0.72
19.375666,0.49,-2.63,-0.7
19.378388,0.44,-2.46,-0.68
19.380025,0.39,-2.27,-0.65
19.415342,0.34,-2.06,-0.61
19.415992,0.28,-1.82,-0.56
19.416142,0.22,-1.57,-0.51
19.416242,0.16,-1.31,-0.45
19.416336,0.11,-1.05,-0.39
19.416437,0.05,-0.79,-0.32
19.416532,0,-0.52,-0.25
19.41662,-0.05,-0.25,-0.18
19.416704,-0.1,0.01,-0.12
19.416807,-0.15,0.27,-0.05
19.4169,-0.19,0.53,0.03
19.416992,-0.24,0.76,0.1
19.417223,-0.28,0.99,0.17
19.417316,-0.32,1.21,0.23
19.419089,-0.35,1.42,0.3
19.420513,-0.38,1.62,0.36
19.423109,-0.4,1.81,0.41
19.426061,-0.42,1.98,0.45
19.429124,-0.43,2.14,0.5
19.431745,-0.44,2.28,0.54
19.434046,-0.46,2.41,0.57
19.436559,-0.46,2.53,0.6
19.43942,-0.46,2.62,0.62
19.44078,-0.46,2.7,0.63
19.443317,-0.45,2.75,0.64
19.445788,-0.44,2.79,0.64
19.44902,-0.41,2.8,0.63
19.451798,-0.38,2.79,0.62
19.454242,-0.35,2.75,0.6
19.456763,-0.31,2.69,0.58
19.458965,-0.27,2.6,0.55
19.460971,-0.24,2.49,0.53
19.467817,-0.2,2.38,0.5
19.46833,-0.17,2.25,0.47
19.469757,-0.15,2.13,0.45
19.471996,-0.13,2.01,0.43
19.474434,-0.11,1.89,0.41
19.476999,-0.09,1.77,0.39
19.479098,-0.08,1.65,0.38
19.513954,-0.07,1.53,0.37
19.514372,-0.06,1.39,0.35
19.514495,-0.05,1.25,0.34
19.514599,-0.04,1.1,0.33
19.514698,-0.03,0.96,0.31
19.514843,-0.02,0.83,0.29
19.514946,-0.01,0.69,0.27
19.515054,0,0.57,0.25
19.515148,0.02,0.45,0.23
19.515243,0.03,0.33,0.21
19.515336,0.05,0.23,0.19
19.515434,0.07,0.13,0.16
19.515533,0.09,0.04,0.14
19.515628,0.11,-0.06,0.11
19.517462,0.14,-0.15,0.09
19.519318,0.16,-0.23,0.06
19.521842,0.18,-0.31,0.04
19.524215,0.2,-0.39,0.01
19.527181,0.22,-0.45,-0.01
19.530118,0.25,-0.51,-0.04
19.532663,0.27,-0.56,-0.07
19.535335,0.29,-0.61,-0.09
19.537709,0.31,-0.65,-0.11
19.539649,0.33,-0.71,-0.13
19.541886,0.34,-0.76,-0.15
19.544421,0.35,-0.8,-0.17
19.54888,0.36,-0.86,-0.18
19.550332,0.37,-0.93,-0.2
19.553151,0.38,-1,-0.22
19.555363,0.39,-1.06,-0.23
19.557866,0.4,-1.14,-0.25
19.559702,0.41,-1.21,-0.27
19.592846,0.42,-1.28,-0.29
19.593328,0.43,-1.34,-0.3
19.593452,0.43,-1.38,-0.31
19.59356,0.43,-1.42,-0.31
19.593655,0.43,-1.44,-0.32
19.593748,0.43,-1.46,-0.32
19.593839,0.42,-1.46,-0.32
19.593936,0.4,-1.45,-0.32
19.594029,0.38,-1.43,-0.31
19.594123,0.36,-1.41,-0.3
19.594225,0.34,-1.36,-0.29
19.594315,0.3,-1.28,-0.28
19.594411,0.27,-1.2,-0.27
19.596463,0.23,-1.11,-0.25
19.598425,0.18,-1,-0.23
19.600109,0.13,-0.89,-0.21
19.602848,0.08,-0.77,-0.19
19.605234,0.02,-0.63,-0.17
19.608002,-0.03,-0.48,-0.14
19.611763,-0.08,-0.32,-0.11
19.613503,-0.14,-0.15,-0.08
19.616107,-0.2,0.04,-0.05
19.618873,-0.26,0.22,-0.02
19.620264,-0.33,0.41,0.01
19.622897,-0.38,0.6,0.04
19.625456,-0.43,0.78,0.07
19.627913,-0.48,0.96,0.1
19.631505,-0.52,1.14,0.12
19.633955,-0.55,1.32,0.15
19.636408,-0.57,1.48,0.18
19.638943,-0.58,1.63,0.2
19.640767,-0.6,1.77,0.22
19.643157,-0.6,1.89,0.24
19.645811,-0.6,2,0.26
19.648482,-0.59,2.08,0.27
19.65167,-0.57,2.15,0.28
19.654221,-0.54,2.2,0.29
19.656568,-0.5,2.23,0.3
19.658848,-0.46,2.24,0.3
19.664494,-0.42,2.23,0.3
19.664921,-0.36,2.21,0.29
19.666491,-0.31,2.16,0.28
19.669223,-0.26,2.11,0.27
19.671965,-0.19,2.05,0.25
19.674321,-0.14,1.98,0.23
19.712648,-0.08,1.92,0.22
19.713558,-0.03,1.86,0.2
19.713692,0.02,1.8,0.19
19.713801,0.06,1.73,0.18
19.713905,0.1,1.66,0.16
19.714002,0.13,1.58,0.15
19.7141,0.16,1.5,0.14
19.714194,0.19,1.42,0.13
19.714289,0.22,1.33,0.13
19.71439,0.24,1.25,0.12
19.714486,0.26,1.17,0.11
19.714593,0.29,1.1,0.1
19.714688,0.3,1.01,0.09
19.714826,0.32,0.93,0.09
19.714924,0.32,0.84,0.08
19.715053,0.32,0.74,0.08
19.717387,0.31,0.64,0.07
19.719134,0.3,0.53,0.06
19.721513,0.28,0.41,0.06
19.724026,0.26,0.28,0.05
19.726635,0.25,0.13,0.04
19.729955,0.23,-0.04,0.02
19.732435,0.21,-0.21,0.01
19.734972,0.2,-0.39,-0.01
19.737448,0.19,-0.58,-0.04
19.739362,0.19,-0.79,-0.06
19.742721,0.19,-1,-0.09
19.744292,0.19,-1.23,-0.12
19.747044,0.21,-1.46,-0.15
19.750172,0.23,-1.7,-0.18
19.752666,0.26,-1.95,-0.22
19.755385,0.29,-2.19,-0.25
19.757813,0.33,-2.43,-0.29
19.7597,0.37,-2.66,-0.33
19.762037,0.41,-2.88,-0.38
19.764566,0.45,-3.08,-0.42
19.767962,0.49,-3.26,-0.46
19.770526,0.53,-3.42,-0.5
19.773067,0.56,-3.56,-0.54
19.779301,0.58,-3.67,-0.57
19.779751,0.6,-3.76,-0.6
19.780192,0.61,-3.82,-0.63
19.782447,0.61,-3.86,-0.65
19.784829,0.6,-3.86,-0.67
19.788274,0.58,-3.83,-0.68
19.790673,0.55,-3.78,-0.69
19.823386,0.52,-3.69,-0.68
19.824302,0.48,-3.57,-0.67
19.824474,0.43,-3.42,-0.66
19.824571,0.38,-3.24,-0.63
19.824663,0.33,-3.02,-0.6
19.824799,0.26,-2.78,-0.56
