time,xaxis,yaxis,zaxis,TgF
13.25207762,1.0026,0.1486,0.0959,1.018
13.2550908,0.983,0.153,0.1233,1.002
13.25766346,0.96,0.1622,0.1384,0.983
13.26029242,0.9356,0.1719,0.1569,0.964
13.26251663,0.9194,0.1729,0.1711,0.951
13.26434632,0.9038,0.1787,0.1721,0.937
13.26701689,0.8896,0.1904,0.1916,0.93
13.26967163,0.873,0.1855,0.2062,0.916
13.27211887,0.8681,0.1928,0.2135,0.915
13.27487664,0.8568,0.1982,0.2164,0.906
13.27773221,0.8446,0.1987,0.2336,0.899
13.27972075,0.8353,0.2016,0.2443,0.893
13.28215153,0.8294,0.203,0.2467,0.889
13.28507195,0.8294,0.204,0.2619,0.893
13.28728898,0.8299,0.2064,0.2609,0.894
13.28975872,0.828,0.2103,0.2619,0.893
13.29245487,0.8299,0.2045,0.2619,0.894
13.29491044,0.8334,0.2133,0.2598,0.899
13.29800461,0.8412,0.2147,0.2487,0.903
13.30066039,0.8447,0.2191,0.2408,0.905
13.30301883,0.852,0.2279,0.2301,0.912
13.30553914,0.8667,0.2356,0.2213,0.925
13.30758393,0.877,0.2361,0.2032,0.931
13.30998216,0.8872,0.2454,0.1818,0.938
13.31246398,0.9014,0.2429,0.1637,0.948
13.31556117,0.9185,0.241,0.1388,0.96
13.31771383,0.9337,0.2463,0.1179,0.973
13.32025825,0.9479,0.239,0.0983,0.982
13.32264138,0.9611,0.2434,0.0764,0.994
13.3251932,0.9845,0.2342,0.0584,1.014
13.32784758,1.0021,0.2254,0.0403,1.028
13.33025273,1.0202,0.222,0.0149,1.044
13.3327607,1.0423,0.2191,-0.0139,1.065
13.33561524,1.0657,0.2162,-0.0364,1.088
13.33865524,1.0838,0.2142,-0.0573,1.106
13.34043909,1.0936,0.2128,-0.0729,1.117
13.3435981,1.099,0.207,-0.0783,1.121
13.34609065,1.1083,0.205,-0.0856,1.13
13.35024961,1.1102,0.1963,-0.0812,1.13
13.35055383,1.1014,0.1894,-0.0729,1.12
13.35324732,1.0931,0.1739,-0.0617,1.109
13.35631576,1.0887,0.1676,-0.048,1.103
13.35816862,1.0794,0.153,-0.0339,1.091
13.3607619,1.0804,0.1452,-0.0271,1.09
13.36303675,1.0833,0.1409,0.0042,1.092
13.3656642,1.0819,0.1428,0.0174,1.091
13.36833284,1.0692,0.1447,0.0183,1.079
13.37071081,1.0589,0.1472,0.029,1.069
13.37333222,1.0442,0.1462,0.0334,1.055
13.37680149,1.032,0.1452,0.0491,1.043
13.37893696,1.0198,0.1447,0.0651,1.032
13.38158654,1.0031,0.1516,0.0681,1.017
13.3839942,0.9924,0.1627,0.0754,1.008
13.38659691,0.9855,0.1642,0.0929,1.003
13.38842868,0.9762,0.172,0.0969,0.996
13.39090144,0.9733,0.1734,0.1003,0.994
13.39372967,0.966,0.1856,0.1032,0.989
13.39730795,0.9537,0.186,0.1086,0.978
13.39859337,0.9444,0.1894,0.1096,0.969
13.40129217,0.94,0.1987,0.111,0.967
13.40516779,0.9425,0.204,0.1149,0.971
13.40616467,0.9449,0.1996,0.1184,0.973
13.40880415,0.9386,0.2016,0.1179,0.967
13.41124264,0.9376,0.2036,0.1228,0.967
13.41396727,0.9366,0.205,0.1252,0.967
13.41703061,0.9386,0.205,0.1242,0.969
13.41939415,0.94,0.2016,0.1344,0.971
13.42204509,0.9317,0.2055,0.1398,0.964
13.42452722,0.9259,0.205,0.1388,0.958
13.42712342,0.9317,0.1943,0.1486,0.963
13.42887702,0.9273,0.1963,0.1555,0.961
13.43146285,0.9268,0.1943,0.1593,0.96
13.43415077,0.9249,0.1938,0.1662,0.959
13.43729139,0.918,0.1938,0.1686,0.953
13.43896457,0.9156,0.1963,0.1794,0.953
13.44167082,0.9136,0.1972,0.1872,0.953
13.44428295,0.9146,0.1967,0.1872,0.954
13.4474629,0.9039,0.1938,0.1877,0.943
13.44918759,0.897,0.1996,0.1959,0.94
13.45170525,0.896,0.2021,0.193,0.939
13.45428629,0.8951,0.1982,0.1915,0.937
13.45733921,0.8931,0.1972,0.193,0.935
13.45987629,0.9039,0.1963,0.193,0.945
13.46274233,0.9185,0.2001,0.1794,0.957
13.46512702,0.9264,0.2016,0.172,0.964
13.46744306,0.9337,0.2055,0.154,0.968
13.46934671,0.941,0.2103,0.1374,0.974
13.47186212,0.9449,0.2162,0.1261,0.978
13.47486499,0.941,0.2172,0.114,0.972
13.4775466,0.9396,0.2162,0.0954,0.969
13.47949905,0.9347,0.2191,0.0808,0.963
13.48216166,0.94,0.2142,0.0744,0.967
13.48475692,0.9679,0.2123,0.0647,0.993
13.48773572,0.9997,0.2079,0.0466,1.022
13.4895578,1.0257,0.2094,0.0242,1.047
13.49206812,1.0457,0.2235,0.0032,1.069
13.49728176,1.0643,0.2245,-0.03,1.088
13.49776718,1.0731,0.2322,-0.048,1.099
13.50066765,1.0721,0.2322,-0.0632,1.099
13.50302025,1.0741,0.2288,-0.0783,1.101
13.50542796,1.0711,0.222,-0.0807,1.097
13.50748208,1.0653,0.2181,-0.0749,1.09
13.50980286,1.0677,0.2177,-0.0637,1.092
13.51238895,1.0765,0.2089,-0.05,1.098
13.51547109,1.0736,0.1963,-0.0398,1.092
13.51764859,1.0716,0.1899,-0.0246,1.089
13.5199401,1.0662,0.1754,-0.0139,1.081
13.52261333,1.0618,0.1661,0.0027,1.075
13.5251313,1.0565,0.1598,0.0227,1.069
13.5279938,1.0467,0.1583,0.0383,1.059
13.53016676,1.0437,0.1511,0.0549,1.056
13.53271484,1.034,0.1535,0.0583,1.047
13.53565276,1.0227,0.1491,0.0661,1.036
13.53805828,1.009,0.1452,0.0788,1.022
13.5408689,0.9968,0.152,0.0906,1.012
13.54356854,0.9806,0.1569,0.1017,0.998
13.54597645,0.9718,0.1583,0.113,0.991
13.54801776,0.9567,0.1588,0.1266,0.978
13.55040989,0.9464,0.1618,0.1354,0.97
13.55287661,0.943,0.1647,0.1462,0.968
13.55551698,0.9381,0.1705,0.1545,0.966
13.55814067,0.9273,0.1758,0.1593,0.957
13.56054276,0.919,0.1787,0.175,0.952
13.56324588,0.9024,0.1768,0.1779,0.937
13.56556552,0.897,0.1783,0.1852,0.933
13.56821979,0.8882,0.1958,0.2223,0.936
13.57060729,0.8833,0.2113,0.2418,0.94
13.57313989,0.8775,0.1807,0.175,0.913
13.5761939,0.8525,0.1749,0.1759,0.888
13.57889302,0.8476,0.1851,0.2204,0.895
13.58141177,0.8545,0.2011,0.235,0.909
13.58407646,0.8608,0.207,0.2325,0.915
13.58643073,0.8574,0.2031,0.2438,0.914
13.58858411,0.8594,0.204,0.2384,0.915
13.59082859,0.8657,0.2142,0.234,0.922
13.61186099,0.8628,0.2254,0.2257,0.92
13.61238146,0.8677,0.2317,0.2179,0.924
13.61257568,0.8677,0.2386,0.2135,0.925
13.61274276,0.8706,0.2391,0.2018,0.925
13.61290026,0.8696,0.2371,0.192,0.922
13.61306167,0.875,0.2424,0.1847,0.927
13.6132288,0.8809,0.2424,0.1774,0.931
13.61343677,0.8838,0.2337,0.1608,0.928
13.61492068,0.8907,0.2279,0.1555,0.932
13.61632745,0.9024,0.2205,0.1398,0.939
13.61935209,0.9254,0.2177,0.1135,0.957
13.62190881,0.9581,0.2235,0.0881,0.988
13.62439735,0.9884,0.2249,0.0749,1.016
13.62689709,1.0198,0.2279,0.0505,1.046
13.62879537,1.0374,0.2317,0.0032,1.063
13.63132313,1.0589,0.2337,-0.0378,1.085
13.63403662,1.0701,0.2356,-0.0651,1.098
13.63642339,1.0775,0.2414,-0.0915,1.108
13.63909542,1.0946,0.2473,-0.1212,1.129
13.64139818,1.1078,0.2521,-0.1427,1.145
13.6443573,1.1141,0.2488,-0.1486,1.151
13.64653198,1.1225,0.2337,-0.1422,1.155
13.64903547,1.1317,0.2191,-0.1461,1.162
13.6515662,1.1454,0.2021,-0.1437,1.172
13.65418527,1.1616,0.1802,-0.1407,1.184
13.65725365,1.1704,0.1685,-0.1364,1.19
13.6597923,1.1729,0.1618,-0.1291,1.191
13.66238235,1.1743,0.1578,-0.1208,1.191
13.664981,1.1684,0.1491,-0.112,1.183
13.66740605,1.1625,0.1409,-0.0954,1.175
13.66924641,1.1528,0.1379,-0.0797,1.164
13.67176365,1.1337,0.1326,-0.0568,1.143
13.674941,1.1122,0.1307,-0.031,1.12
13.67753709,1.0887,0.1307,-0.0032,1.097
13.67940923,1.0672,0.134,0.0232,1.076
13.68191183,1.0369,0.136,0.0632,1.048
13.68501037,1.0071,0.1384,0.0891,1.02
13.68775902,0.9978,0.1433,0.092,1.012
13.6895611,0.9845,0.1511,0.1115,1.002
13.69209277,0.9611,0.154,0.1423,0.984
13.69493834,0.9435,0.1506,0.1715,0.971
13.69784064,0.9288,0.1569,0.1881,0.961
13.70030241,0.9205,0.1666,0.1935,0.955
13.70294595,0.8965,0.169,0.2155,0.937
13.70542788,0.9254,0.2079,0.175,0.964
13.70971881,0.8882,0.2264,0.2399,0.947
13.71008527,0.7919,0.187,0.3155,0.873
13.7126073,0.7821,0.1618,0.2642,0.841
13.71588803,0.8046,0.1656,0.2227,0.851
13.7175196,0.8266,0.1676,0.2359,0.876
13.71988809,0.8428,0.169,0.2443,0.894
13.72235449,0.854,0.1695,0.2482,0.905
13.72517173,0.8452,0.1598,0.2526,0.896
13.7277272,0.83,0.153,0.2613,0.884
13.73003251,0.8237,0.1545,0.2706,0.881
13.73251418,0.8183,0.1744,0.2789,0.882
13.73744267,0.8105,0.1982,0.3023,0.887
13.73756668,0.7972,0.2065,0.3213,0.884
13.7408359,0.7875,0.2152,0.3223,0.878
13.74332543,0.7787,0.223,0.3198,0.871
13.74592611,0.7787,0.2279,0.3267,0.875
13.7478722,0.7928,0.2381,0.318,0.887
13.75024616,0.8017,0.2458,0.3072,0.893
13.75283663,0.8212,0.2536,0.2813,0.904
13.75544663,0.8335,0.2595,0.2735,0.915
13.75805455,0.8296,0.2458,0.2779,0.909
13.76063273,0.8247,0.24,0.2535,0.895
13.76296153,0.8266,0.2312,0.232,0.889
13.76567017,0.834,0.2356,0.2086,0.891
13.76801137,0.8467,0.2507,0.1833,0.902
13.77054684,0.8648,0.2857,0.1525,0.923
13.77330262,0.9019,0.2327,0.1418,0.942
13.77563674,0.9454,0.1924,0.1169,0.972
13.7789057,0.9934,0.207,0.0617,1.017
13.78127382,1.0359,0.2274,-0.0017,1.061
13.78381044,1.0701,0.2609,-0.0603,1.103
13.78646658,1.1029,0.2804,-0.1071,1.143
13.78821809,1.1259,0.2993,-0.1544,1.175
13.79083617,1.1479,0.3163,-0.2052,1.208
13.7935083,1.1587,0.3309,-0.2471,1.23
13.79580169,1.1724,0.3319,-0.2721,1.248
13.7984632,1.1807,0.3207,-0.2964,1.259
13.8008221,1.1861,0.2998,-0.2999,1.26
13.80359695,1.1817,0.2725,-0.2788,1.244
13.80616466,1.1812,0.2498,-0.2657,1.236
13.80884247,1.1846,0.2303,-0.2384,1.23
13.81126841,1.1895,0.1948,-0.2013,1.222
13.81411632,1.1934,0.152,-0.1666,1.215
13.81710388,1.1939,0.1238,-0.1286,1.207
13.81944117,1.1988,0.0991,-0.0959,1.207
13.82268164,1.1949,0.0825,-0.07,1.2
13.82435127,1.1758,0.0738,-0.0427,1.179
13.82694174,1.1513,0.0713,-0.0007,1.154
13.82876252,1.1352,0.0728,0.0256,1.138
13.83115966,1.1044,0.0738,0.052,1.108
13.8339481,1.0736,0.0772,0.0842,1.08
13.83694747,1.0393,0.0859,0.1164,1.049
13.84048575,0.9983,0.0932,0.1374,1.012
13.84135529,0.9846,0.1073,0.1408,1
13.8442919,0.9729,0.1204,0.1476,0.991
13.84761607,0.9572,0.1379,0.1696,0.982
13.8488918,0.9391,0.1423,0.1808,0.967
13.85144638,0.918,0.1525,0.1896,0.95
13.8542131,0.9004,0.1598,0.1998,0.936
13.85712685,0.8804,0.155,0.216,0.92
13.85976503,0.8682,0.155,0.2252,0.91
13.86219216,0.8613,0.1603,0.2428,0.909
13.86467841,0.8467,0.171,0.2501,0.899
13.86735852,0.8388,0.1725,0.2603,0.895
13.86915612,0.8271,0.1749,0.2613,0.885
13.87169659,0.8115,0.169,0.2755,0.873
13.87434961,0.8017,0.1734,0.2872,0.869
13.87753117,0.7953,0.1787,0.293,0.866
13.87934867,0.7968,0.1861,0.2969,0.87
13.88177144,0.7983,0.1933,0.3008,0.875
13.88453404,0.8051,0.1987,0.3008,0.882
13.88768993,0.8066,0.205,0.2862,0.88
13.88940164,0.8154,0.2152,0.2735,0.887
13.89205024,0.8315,0.223,0.2569,0.898
13.8948918,0.8437,0.2347,0.2276,0.905
13.89763748,0.8662,0.2424,0.1954,0.92
13.90012685,0.8882,0.2526,0.1578,0.937
13.90268253,0.9122,0.2623,0.1193,0.957
13.90528159,0.9449,0.2667,0.0774,0.985
13.90740503,0.9709,0.2707,0.0398,1.009
13.90965977,0.9973,0.2716,0.0027,1.034
13.91214316,1.032,0.2682,-0.0412,1.067
13.91479587,1.0604,0.2692,-0.089,1.098
13.91791045,1.0853,0.274,-0.1222,1.126
13.92047555,1.1058,0.2735,-0.1437,1.148
13.92234352,1.121,0.258,-0.1486,1.16
13.92528024,1.1347,0.2463,-0.1574,1.172
13.92768764,1.1371,0.2298,-0.1608,1.171
13.92993529,1.1322,0.204,-0.1588,1.161
13.93239816,1.1327,0.1885,-0.1437,1.157
13.93550748,1.1386,0.1759,-0.133,1.16
13.93818753,1.1426,0.152,-0.1052,1.157
13.94073337,1.144,0.1369,-0.0856,1.155
13.94318389,1.1416,0.1267,-0.0744,1.151
13.94560655,1.1332,0.1136,-0.0554,1.14
13.94780832,1.1264,0.1112,-0.0378,1.132
13.95009821,1.1195,0.1107,-0.0251,1.125
13.95515217,1.1024,0.1112,-0.0051,1.108
13.95568571,1.0863,0.1098,-0.0002,1.092
13.95824743,1.0677,0.1098,0.0174,1.073
13.96055342,1.0467,0.1117,0.0378,1.053
13.96287478,1.0266,0.1185,0.0637,1.035
13.96537634,1.0134,0.1297,0.0754,1.024
13.96820795,1.0012,0.1462,0.09,1.016
13.97045764,0.9939,0.1554,0.0978,1.011
13.97308728,0.9685,0.1608,0.114,0.988
13.97607519,0.9317,0.1657,0.1486,0.958
13.97860889,0.921,0.169,0.1457,0.948
13.98116384,0.9127,0.1744,0.1423,0.94
13.98371884,0.899,0.1807,0.1593,0.931
13.98617113,0.8897,0.1899,0.1838,0.928
13.98862197,0.8755,0.1919,0.2052,0.919
13.99093181,0.8613,0.1933,0.2169,0.909
13.99327228,0.8447,0.1948,0.2257,0.896
13.99605166,0.8335,0.1948,0.234,0.887
13.99833416,0.8261,0.1933,0.2505,0.885
14.00070582,0.8261,0.1996,0.2608,0.889
14.00328291,0.8281,0.2031,0.275,0.896
14.0059102,0.8335,0.2055,0.2769,0.902
14.00869572,0.833,0.2133,0.2833,0.905
14.01088004,0.8276,0.2289,0.2906,0.906
14.01377884,0.8212,0.2381,0.2989,0.906
14.01668541,0.8296,0.2322,0.274,0.904
14.01924265,0.8423,0.2366,0.2603,0.913
14.02169937,0.8472,0.2468,0.2423,0.915
14.02426905,0.8574,0.2507,0.2247,0.921
14.02668879,0.8711,0.2507,0.2052,0.929
14.02870504,0.8799,0.2507,0.1891,0.934
14.03109739,0.897,0.2498,0.1671,0.946
14.03392963,0.9161,0.2439,0.1452,0.959
14.03688603,0.9381,0.2463,0.1208,0.977
14.03870187,0.9616,0.2405,0.0944,0.996
14.04126046,0.9895,0.2356,0.0632,1.019
14.04429432,1.0183,0.2293,0.0349,1.044
14.04691786,1.0369,0.2245,-0.0022,1.061
14.04898369,1.0516,0.2196,-0.0261,1.075
14.0514151,1.0692,0.222,-0.0334,1.092
14.05415046,1.0863,0.2249,-0.0549,1.111
14.05716328,1.1009,0.2235,-0.0846,1.127
14.0595876,1.1107,0.2157,-0.0885,1.135
14.06208619,1.121,0.206,-0.0978,1.144
14.06463515,1.1229,0.1933,-0.1057,1.144
14.06735755,1.1205,0.1875,-0.1022,1.141
14.06925958,1.1122,0.1764,-0.0964,1.13
14.07166854,1.1078,0.1661,-0.0788,1.123
14.0742164,1.1146,0.1603,-0.0524,1.127
14.07731817,1.1176,0.1574,-0.0461,1.13
14.07919651,1.1161,0.153,-0.0417,1.127
14.08178338,1.1068,0.1491,-0.0359,1.117
14.08421942,1.0936,0.1535,-0.031,1.105
14.08758739,1.0814,0.1525,-0.012,1.092
14.0895275,1.0775,0.1545,-0.0037,1.089
14.09185297,1.0672,0.154,0.009,1.078
14.09494026,1.0653,0.1545,0.0139,1.076
14.09770349,1.0491,0.1535,0.028,1.061
14.10215463,1.0301,0.152,0.0359,1.042
14.10270901,1.0178,0.1588,0.0481,1.031
14.10534943,1.0115,0.1632,0.0764,1.027
14.10793292,0.9973,0.1622,0.0915,1.015
14.10983302,0.9817,0.1627,0.1076,1.001
14.11207594,0.9641,0.1583,0.1125,0.983
14.11478682,0.9455,0.1681,0.1281,0.969
14.11779385,0.9278,0.1773,0.1613,0.958
14.11970974,0.9229,0.1822,0.1949,0.961
14.12229917,0.919,0.1729,0.1861,0.953
14.12512766,0.8956,0.1662,0.19,0.93
14.12747896,0.8799,0.1666,0.2086,0.92
14.12993188,0.8701,0.1729,0.2193,0.914
14.13281307,0.8633,0.1768,0.2291,0.911
14.13562662,0.8564,0.1797,0.2496,0.91
14.13816766,0.8525,0.1836,0.2525,0.908
14.14060537,0.8418,0.1894,0.2642,0.902
14.14310011,0.8325,0.1899,0.2642,0.894
14.14568901,0.8247,0.1938,0.2677,0.888
14.14771422,0.8164,0.1982,0.2711,0.883
14.15029787,0.8071,0.1996,0.2794,0.877
14.15261823,0.8036,0.207,0.2842,0.877
14.15556454,0.8129,0.2157,0.2935,0.891
14.15785412,0.8242,0.2147,0.2935,0.901
14.16037615,0.834,0.2293,0.2774,0.908
14.16286219,0.8457,0.2361,0.2672,0.918
14.16567626,0.8476,0.2434,0.2462,0.916
14.16799813,0.8496,0.2502,0.2271,0.914
14.1706187,0.8432,0.2507,0.2037,0.903
14.17283865,0.8437,0.2444,0.1891,0.899
14.17545193,0.8555,0.2376,0.1622,0.903
14.17851501,0.8858,0.2327,0.1359,0.926
14.18108527,0.922,0.2293,0.1174,0.957
14.18374891,0.9689,0.2279,0.09,0.999
14.18617173,1.0169,0.2361,0.0456,1.045
14.18805652,1.0496,0.2521,-0.0046,1.079
14.19065579,1.0638,0.2541,-0.0471,1.095
14.19304558,1.0701,0.259,-0.0774,1.104
14.19609199,1.0706,0.2633,-0.1022,1.107
14.20014371,1.0794,0.2633,-0.1349,1.119
14.20066865,1.0785,0.2595,-0.1428,1.118
14.20342803,1.0951,0.2575,-0.1554,1.136
14.20581334,1.1162,0.2454,-0.1549,1.153
14.20857647,1.1269,0.2289,-0.1442,1.159
14.21092563,1.1279,0.2098,-0.132,1.155
14.21349017,1.1225,0.1933,-0.1203,1.145
14.21579449,1.1166,0.1729,-0.1134,1.136
14.21902157,1.1127,0.1545,-0.0895,1.127
14.22163449,1.1196,0.1423,-0.0705,1.131
14.22404105,1.1298,0.1404,-0.0549,1.14
14.22657683,1.1298,0.1316,-0.0427,1.138
14.22846772,1.1289,0.1292,-0.0354,1.137
14.23124819,1.123,0.1316,-0.0315,1.131
14.23400397,1.1019,0.135,-0.0276,1.11
14.23688907,1.0882,0.1413,-0.0071,1.097
14.23866397,1.0604,0.1516,0.0046,1.071
14.24113272,1.0521,0.1506,0.0159,1.063
14.24516574,1.0354,0.1525,0.0344,1.047
14.24625829,1.0193,0.1569,0.0412,1.032
14.2487234,1.0134,0.1593,0.0549,1.027
14.25142621,0.9968,0.1685,0.0818,1.014
14.25410538,0.9914,0.1715,0.0988,1.011
14.25633835,0.9787,0.1666,0.091,0.997
14.25886903,0.9577,0.1662,0.1096,0.978
14.26139991,0.9401,0.1681,0.1344,0.964
14.26393981,0.9293,0.1657,0.153,0.956
14.26646585,0.9215,0.17,0.1671,0.952
14.26914564,0.9029,0.169,0.1871,0.937
14.27158142,0.8931,0.172,0.1998,0.931
14.27424142,0.8853,0.1725,0.2076,0.926
14.27657694,0.8745,0.172,0.2203,0.918
14.27908361,0.8589,0.1802,0.2384,0.909
14.28168142,0.8462,0.1889,0.2462,0.901
14.28462028,0.8359,0.1943,0.2603,0.897
14.28676408,0.8222,0.1963,0.2652,0.886
14.28920106,0.812,0.206,0.2745,0.882
14.29229413,0.8154,0.2196,0.2804,0.89
14.2950795,0.8022,0.2215,0.2828,0.879
14.29834195,0.7924,0.2196,0.2945,0.873
14.30057965,0.7904,0.2186,0.3057,0.875
14.30297059,0.8027,0.2259,0.2994,0.886
14.30545721,0.8183,0.2356,0.2886,0.899
14.30762726,0.8315,0.2439,0.2779,0.91
14.30954976,0.8437,0.2541,0.2618,0.919
14.31281023,0.8462,0.2624,0.2355,0.917
14.31483137,0.8481,0.2619,0.2028,0.911
14.31783716,0.8648,0.2638,0.1803,0.922
14.31958002,0.8638,0.2531,0.1657,0.915
14.32213273,0.8731,0.2488,0.1418,0.919
14.3246545,0.9029,0.2454,0.1032,0.941
14.32731783,0.9494,0.2463,0.0803,0.984
14.32978716,0.9934,0.2488,0.0452,1.025
14.33255992,1.0252,0.2483,0.009,1.055
14.3354319,1.0452,0.2473,-0.0261,1.074
14.33788773,1.0584,0.2483,-0.0588,1.089
14.34054049,1.075,0.2493,-0.09,1.107
14.34304523,1.0986,0.2521,-0.1261,1.134
14.345592,1.1127,0.2517,-0.1428,1.15
14.34768919,1.1313,0.2526,-0.152,1.169
14.35010909,1.1421,0.2381,-0.1627,1.178
14.35265679,1.1357,0.2249,-0.1657,1.17
14.35606987,1.1411,0.205,-0.1681,1.171
14.35773471,1.1362,0.1875,-0.1588,1.162
14.36015242,1.1391,0.17,-0.133,1.159
14.36268867,1.1445,0.1574,-0.1042,1.16
14.36540924,1.146,0.1443,-0.0871,1.158
14.3679443,1.1435,0.1355,-0.0695,1.154
14.3702556,1.1347,0.1224,-0.0573,1.143
14.37305831,1.1298,0.1204,-0.0359,1.137
14.37542461,1.1171,0.117,-0.0192,1.123
14.37847211,1.101,0.1224,0.0042,1.108
14.38101352,1.0814,0.1277,0.0217,1.089
14.38363404,1.0609,0.1267,0.0378,1.069
14.38608836,1.0467,0.1336,0.0515,1.056
14.38795081,1.031,0.1433,0.0661,1.043
14.39054649,1.0149,0.152,0.0808,1.029
14.39318576,1.0041,0.1622,0.0954,1.022
14.39570185,0.9856,0.1739,0.1047,1.006
14.39832742,0.9582,0.1802,0.1286,0.983
14.40063295,0.9435,0.1856,0.13,0.97
14.4031131,0.9342,0.1919,0.1315,0.963
14.40575701,0.9137,0.1919,0.151,0.946
14.40834904,0.9054,0.1875,0.1681,0.94
14.41088357,0.8995,0.1899,0.1812,0.937
14.41378003,0.8912,0.1861,0.1959,0.931
14.41689347,0.8868,0.1866,0.2023,0.928
14.41924295,0.874,0.1851,0.2125,0.918
14.42115118,0.8672,0.1831,0.2311,0.916
14.42409946,0.8594,0.1787,0.2433,0.911
14.42642758,0.8555,0.1856,0.2515,0.911
14.42925831,0.8418,0.1861,0.2642,0.902
14.43107764,0.83,0.1875,0.2798,0.896
14.43441878,0.8252,0.1856,0.2842,0.892
14.43723982,0.8168,0.1973,0.2911,0.889
14.4386104,0.8046,0.1977,0.3013,0.882
14.44105123,0.8027,0.2016,0.312,0.884
14.44385665,0.8144,0.205,0.3013,0.892
14.44609227,0.8271,0.2133,0.2906,0.902
14.44868483,0.8349,0.2254,0.2872,0.911
14.45118243,0.8457,0.2322,0.2721,0.918
14.45416566,0.8506,0.2371,0.2481,0.917
14.45711212,0.8574,0.2449,0.2237,0.919
14.45970769,0.8667,0.2478,0.2008,0.924
14.46204009,0.8682,0.2483,0.1852,0.922
14.46456618,0.8657,0.2498,0.1583,0.915
14.46707514,0.8726,0.2458,0.1291,0.916
14.46892009,0.9098,0.241,0.0973,0.946
14.47140774,0.9557,0.2361,0.0871,0.988
14.47438061,1.012,0.2322,0.0563,1.04
14.47717566,1.0609,0.2405,-0.01,1.088
14.47903238,1.0912,0.2468,-0.0534,1.12
14.48155577,1.0922,0.2468,-0.0851,1.123
14.48423394,1.0966,0.26,-0.1183,1.133
14.48772868,1.1039,0.2736,-0.1476,1.147
14.4891415,1.1122,0.2716,-0.1676,1.157
14.49173363,1.1269,0.2604,-0.1803,1.171
14.49469462,1.1411,0.256,-0.194,1.185
14.49757905,1.1474,0.2376,-0.1935,1.188
14.5000204,1.1499,0.2177,-0.1881,1.185
14.50243957,1.1567,0.1973,-0.1671,1.185
14.50498509,1.167,0.1831,-0.1588,1.192
14.50750577,1.1734,0.1637,-0.1476,1.194
14.50938301,1.1729,0.1511,-0.1261,1.189
14.51203426,1.1704,0.1433,-0.1183,1.185
14.51506947,1.1621,0.1336,-0.0988,1.174
14.51768379,1.1543,0.1263,-0.0856,1.164
14.51952692,1.1391,0.1239,-0.0637,1.148
14.52206593,1.1215,0.1132,-0.0183,1.127
14.52588973,1.102,0.1122,0.0115,1.108
14.52768212,1.077,0.1127,0.0276,1.083
14.52969275,1.0501,0.1151,0.0559,1.058
14.53218624,1.0227,0.119,0.0881,1.033
14.53499233,1.0032,0.1209,0.1013,1.015
14.53793759,1.0022,0.1302,0.1003,1.016
14.53984556,0.9924,0.1511,0.1227,1.011
14.54357832,0.968,0.1516,0.1451,0.99
14.54596624,0.946,0.1511,0.1637,0.972
14.54778963,0.924,0.1501,0.1798,0.953
14.55016025,0.9029,0.1535,0.1925,0.936
14.55245838,0.8927,0.1603,0.2008,0.929
14.55552593,0.8844,0.169,0.212,0.925
14.55792385,0.8741,0.1768,0.2139,0.917
14.55997515,0.8692,0.1797,0.2203,0.914
14.5626327,0.8594,0.1807,0.2355,0.909
14.56528833,0.8467,0.1866,0.2399,0.9
14.56769505,0.8428,0.1899,0.2491,0.899
14.57005968,0.834,0.1958,0.2598,0.895
14.57259979,0.8599,0.1817,0.2345,0.91
14.57568661,0.8232,0.2366,0.3013,0.908
14.57842187,0.7552,0.2604,0.352,0.873
14.58082151,0.7435,0.2342,0.3213,0.843
14.5833714,0.7626,0.2133,0.2964,0.846
14.58589098,0.7812,0.2001,0.312,0.865
14.58800437,0.79,0.2099,0.3194,0.878
14.59046786,0.8041,0.2186,0.315,0.891
14.59285661,0.81,0.2235,0.3062,0.894
14.59610224,0.8242,0.2356,0.3008,0.908
14.59803333,0.8428,0.2493,0.2798,0.922
14.6005289,0.8437,0.2483,0.2647,0.918
14.60301156,0.8398,0.2488,0.2564,0.913
14.60555343,0.8379,0.2502,0.2452,0.908
14.60834567,0.833,0.2498,0.2301,0.9
14.61062317,0.8305,0.2444,0.2164,0.892
14.61317875,0.831,0.2478,0.1866,0.887
14.61582687,0.8418,0.2429,0.1544,0.89
14.61893901,0.8834,0.2351,0.1349,0.924
14.62145187,0.9465,0.2327,0.1057,0.98
14.6238663,1.0125,0.2327,0.0475,1.04
14.62661667,1.0643,0.2322,-0.0246,1.09
14.62848338,1.0946,0.275,-0.0749,1.131
14.63095484,1.1196,0.3217,-0.1188,1.171
14.63350672,1.1313,0.2697,-0.1613,1.174
14.6360037,1.1406,0.256,-0.1988,1.186
14.63862745,1.1494,0.2779,-0.2433,1.207
14.64107162,1.1509,0.294,-0.2696,1.218
14.64528333,1.1641,0.3018,-0.2881,1.237
14.64610104,1.1782,0.2818,-0.2852,1.245
14.64877708,1.1841,0.2483,-0.2637,1.238
14.6511499,1.1905,0.2157,-0.2384,1.233
14.6539261,1.1968,0.1787,-0.2076,1.228
14.65821453,1.1597,0.0704,-0.1769,1.175
14.66193766,1.0834,0.051,-0.1164,1.091
14.66229542,1.1973,0.1773,-0.1588,1.221
14.66472959,1.2497,0.1759,-0.1379,1.27
